date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:28:52	2545/2545	---M--	200	added ('OK')	image/gif	etag:W/%229f1-18afd389f08%22	https://cdn.gosth.ltd/assets/vendor/slider-revolution/assets/loader.gif	C:/My%20Web%20Sites/ghost/cdn.gosth.ltd/assets/vendor/slider-revolution/assets/loader.gif	(from https://cdn.gosth.ltd/assets/vendor/slider-revolution/css/settings.css?v=5.4.8)
19:28:52	100/100	---MC-	302	error ('Found')	text/html	date:Tue,%2012%20Nov%202024%2018:28:52%20GMT	https://gosth.gg/status	C:/My%20Web%20Sites/ghost/gosth.gg/status.4c.delayed	(from https://gosth.gg/)
19:28:52	0/-1	---M--	302	error ('')			https://gosth.gg/status	C:/My%20Web%20Sites/ghost/gosth.gg/status.4d.delayed	(from https://gosth.gg/)
19:28:52	32537/32537	---M--	200	added ('OK')	image/jpeg	etag:W/%227f19-18afd389f08%22	https://cdn.gosth.ltd/assets/images/halt/QJvbmwL.jpg	C:/My%20Web%20Sites/ghost/cdn.gosth.ltd/assets/images/halt/QJvbmwL.jpg	(from https://gosth.gg/)
19:28:52	54/54	---MC-	302	error ('Found')	text/html	date:Tue,%2012%20Nov%202024%2018:28:52%20GMT	https://gosth.gg/menu	C:/My%20Web%20Sites/ghost/gosth.gg/menu	(from https://gosth.gg/)
19:28:53	1086/1086	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202024%2018:28:52%20GMT	https://gosth.gg/shop-product.html	C:/My%20Web%20Sites/ghost/gosth.gg/shop-product.html	(from https://gosth.gg/)
19:28:53	4637/4637	---M--	200	added ('OK')	image/jpeg	etag:W/%22121d-18afd389f08%22	https://cdn.gosth.ltd/assets/images/dark/product-260x200.jpg	C:/My%20Web%20Sites/ghost/cdn.gosth.ltd/assets/images/dark/product-260x200.jpg	(from https://gosth.gg/)
19:28:53	12135/12135	---M--	200	added ('OK')	image/jpeg	etag:W/%222f67-18afd389f08%22	https://cdn.gosth.ltd/assets/images/dark/product-2-260x200.jpg	C:/My%20Web%20Sites/ghost/cdn.gosth.ltd/assets/images/dark/product-2-260x200.jpg	(from https://gosth.gg/)
19:28:53	1086/1086	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202024%2018:28:53%20GMT	https://gosth.gg/cart.html	C:/My%20Web%20Sites/ghost/gosth.gg/cart.html	(from https://gosth.gg/)
19:28:54	1008/1008	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:28:53%20GMT	https://gosth.gg/checkout	C:/My%20Web%20Sites/ghost/gosth.gg/checkout.html	(from https://gosth.gg/)
19:28:54	1/1	---M--	200	added ('OK')	text/plain	etag:%226696ad46-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/vgd1cli.css)
19:28:54	44/44	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Nov%202024%2018:28:54%20GMT	https://cdn.gosth.ltd/robots.txt		(from https://cdn.gosth.ltd/assets/vendor/slider-revolution/css/settings.css?v=5.4.8)
